Source	Target	Type	Weight	Val
22	55	Undirected	2.0	523506
22	56	Undirected	3.0	505430
22	64	Undirected	2.0	3746031
22	68	Undirected	3.0	271008
22	84	Undirected	2.0	800084
22	103	Undirected	9.0	2307325
22	107	Undirected	2.0	1192239
22	109	Undirected	4.0	2393923
22	126	Undirected	1.0	701561
22	131	Undirected	18.0	14370853
22	134	Undirected	5.0	4870178
22	145	Undirected	4.0	433862
22	178	Undirected	1.0	357623
22	200	Undirected	6.0	14793068
22	207	Undirected	2.0	233975
23	35	Undirected	8.0	4658652
23	43	Undirected	14.0	2563000
23	48	Undirected	3.0	1817470
23	56	Undirected	7.0	3014854
23	65	Undirected	3.0	2072835
23	68	Undirected	9.0	1069847
23	78	Undirected	8.0	2505098
23	88	Undirected	1.0	142910
23	93	Undirected	4.0	1350632
23	96	Undirected	3.0	1227648
23	105	Undirected	19.0	8412221
23	106	Undirected	8.0	6127356
23	109	Undirected	1.0	199399
23	114	Undirected	3.0	366210
23	123	Undirected	2.0	967143
23	128	Undirected	1.0	39561
23	131	Undirected	14.0	2904946
23	134	Undirected	7.0	6517120
23	146	Undirected	28.0	16257568
23	148	Undirected	15.0	6814677
23	150	Undirected	4.0	2078751
23	179	Undirected	3.0	1230141
23	190	Undirected	6.0	1113151
23	198	Undirected	3.0	1888116
23	199	Undirected	6.0	4659154
23	206	Undirected	18.0	3084698
23	207	Undirected	12.0	3436922
27	35	Undirected	1.0	66669
27	36	Undirected	6.0	4745537
27	53	Undirected	1.0	3905415
27	65	Undirected	2.0	314726
27	129	Undirected	2.0	407984
27	148	Undirected	3.0	1435274
27	192	Undirected	2.0	407984
27	200	Undirected	1.0	47752
28	32	Undirected	19.0	3073228
28	36	Undirected	2.0	531378
28	38	Undirected	16.0	1891156
28	47	Undirected	14.0	2673501
28	63	Undirected	23.0	7158252
28	71	Undirected	5.0	760245
28	93	Undirected	9.0	830064
28	97	Undirected	1.0	61422
28	105	Undirected	2.0	1386780
28	107	Undirected	5.0	943740
28	115	Undirected	9.0	830064
28	121	Undirected	5.0	1146634
28	123	Undirected	6.0	2010646
28	125	Undirected	3.0	218240
28	138	Undirected	1.0	253180
28	140	Undirected	9.0	830064
28	148	Undirected	9.0	830064
28	153	Undirected	3.0	1667385
28	176	Undirected	17.0	2793418
28	178	Undirected	3.0	407166
28	183	Undirected	11.0	2137655
28	196	Undirected	6.0	1151840
28	200	Undirected	9.0	3154991
28	209	Undirected	2.0	1325317
29	39	Undirected	10.0	2944347
29	42	Undirected	2.0	2580250
29	46	Undirected	2.0	238118
29	54	Undirected	35.0	22290910
29	56	Undirected	2.0	2155241
29	60	Undirected	4.0	5835097
29	61	Undirected	9.0	5381436
29	64	Undirected	14.0	17543425
29	82	Undirected	36.0	21371428
29	92	Undirected	2.0	428324
29	96	Undirected	1.0	211759
29	98	Undirected	5.0	3252712
29	99	Undirected	10.0	3980634
29	103	Undirected	4.0	725595
29	131	Undirected	3.0	1597276
29	134	Undirected	3.0	2288220
29	139	Undirected	5.0	2796833
29	145	Undirected	5.0	4048875
29	164	Undirected	2.0	198329
29	187	Undirected	3.0	259109
29	189	Undirected	4.0	861472
29	193	Undirected	10.0	1288569
29	196	Undirected	2.0	2667804
29	202	Undirected	22.0	15267401
29	205	Undirected	48.0	31047030
29	210	Undirected	7.0	8081359
30	36	Undirected	14.0	14078419
30	37	Undirected	4.0	3382432
30	38	Undirected	11.0	7787749
30	45	Undirected	4.0	10894880
30	97	Undirected	3.0	6558878
30	176	Undirected	1.0	3552215
31	32	Undirected	1.0	88279
31	41	Undirected	3.0	13318616
31	79	Undirected	3.0	10366217
31	81	Undirected	1.0	10000000
31	83	Undirected	1.0	10000000
31	96	Undirected	1.0	1890928
31	125	Undirected	1.0	88279
31	183	Undirected	2.0	3471809
31	196	Undirected	1.0	10000000
32	35	Undirected	3.0	991918
32	36	Undirected	15.0	4295918
32	37	Undirected	28.0	10272032
32	38	Undirected	134.0	33599433
32	40	Undirected	43.0	13768402
32	45	Undirected	5.0	1091853
32	46	Undirected	6.0	2069233
32	53	Undirected	2.0	980530
32	60	Undirected	1.0	424488
32	63	Undirected	11.0	1331702
32	76	Undirected	23.0	5889494
32	79	Undirected	3.0	537540
32	92	Undirected	9.0	1894285
32	96	Undirected	19.0	5746066
32	99	Undirected	14.0	7511970
32	107	Undirected	5.0	1844562
32	114	Undirected	2.0	2157554
32	123	Undirected	55.0	16909454
32	124	Undirected	9.0	3858613
32	125	Undirected	39.0	11206658
32	134	Undirected	4.0	1146035
32	138	Undirected	1.0	63478
32	150	Undirected	3.0	365894
32	151	Undirected	5.0	988632
32	159	Undirected	14.0	5199015
32	161	Undirected	2.0	138895
32	176	Undirected	86.0	13015819
32	178	Undirected	1.0	63478
32	181	Undirected	1.0	377937
32	183	Undirected	12.0	2264398
32	189	Undirected	7.0	2852825
32	194	Undirected	32.0	10575839
32	196	Undirected	18.0	3575044
33	36	Undirected	11.0	5752574
33	37	Undirected	2.0	3414945
33	123	Undirected	1.0	3310151
35	36	Undirected	12.0	12756020
35	37	Undirected	6.0	2012214
35	38	Undirected	11.0	3814911
35	47	Undirected	12.0	4448324
35	48	Undirected	2.0	2039320
35	53	Undirected	5.0	5871327
35	55	Undirected	5.0	11817220
35	65	Undirected	6.0	790276
35	71	Undirected	7.0	2214306
35	76	Undirected	3.0	856430
35	92	Undirected	1.0	55418
35	97	Undirected	5.0	11469393
35	105	Undirected	2.0	557095
35	107	Undirected	22.0	4491992
35	114	Undirected	20.0	3905120
35	116	Undirected	1.0	9733806
35	123	Undirected	21.0	27375171
35	124	Undirected	3.0	10136973
35	125	Undirected	14.0	13321350
35	127	Undirected	1.0	9733806
35	129	Undirected	1.0	9733806
35	131	Undirected	8.0	3522293
35	134	Undirected	27.0	31167749
35	140	Undirected	2.0	1713284
35	146	Undirected	5.0	1426602
35	148	Undirected	17.0	16332212
35	150	Undirected	3.0	9797293
35	153	Undirected	10.0	14010909
35	155	Undirected	2.0	9901117
35	176	Undirected	2.0	485334
35	183	Undirected	2.0	485334
35	190	Undirected	6.0	13725965
35	194	Undirected	11.0	2399817
35	199	Undirected	15.0	18914494
35	200	Undirected	26.0	5167290
35	207	Undirected	4.0	1093471
36	37	Undirected	44.0	24184224
36	38	Undirected	41.0	16338742
36	40	Undirected	15.0	6174372
36	45	Undirected	15.0	14617350
36	47	Undirected	40.0	28064262
36	53	Undirected	10.0	10346674
36	71	Undirected	14.0	2355725
36	78	Undirected	1.0	1193749
