Source,Target,Type,Weight,Val
91,99,Undirected,1.0,375803
50,95,Undirected,1.0,50743
63,113,Undirected,1.0,182708
71,118,Undirected,1.0,104583
64,114,Undirected,1.0,223145
98,124,Undirected,3.0,1550193
112,124,Undirected,1.0,208984
48,50,Undirected,1.0,131705
41,59,Undirected,1.0,109617
31,90,Undirected,2.0,312828
74,132,Undirected,1.0,8400685
98,132,Undirected,1.0,8400685
32,119,Undirected,1.0,87794
14,73,Undirected,1.0,79992
8,94,Undirected,1.0,135201
52,71,Undirected,3.0,1237811
71,76,Undirected,3.0,1237811
59,61,Undirected,2.0,348438
59,62,Undirected,1.0,174546
60,62,Undirected,1.0,174546
37,71,Undirected,2.0,290805
41,95,Undirected,1.0,93527
10,24,Undirected,2.0,82757
38,117,Undirected,1.0,38490
37,50,Undirected,1.0,235410
45,50,Undirected,1.0,60008
50,54,Undirected,1.0,60008
11,38,Undirected,2.0,105243
38,75,Undirected,2.0,105243
50,56,Undirected,1.0,60881
22,63,Undirected,1.0,51053
22,96,Undirected,3.0,379895
73,96,Undirected,3.0,379895
94,135,Undirected,1.0,133293
63,103,Undirected,1.0,406118
16,28,Undirected,1.0,148159
84,117,Undirected,2.0,222697
84,121,Undirected,2.0,222697
117,121,Undirected,2.0,222697
11,66,Undirected,1.0,212797
25,63,Undirected,1.0,62573
41,132,Undirected,1.0,134671
21,97,Undirected,1.0,90441
35,134,Undirected,1.0,42987
63,134,Undirected,1.0,94052
22,74,Undirected,1.0,160499
75,102,Undirected,1.0,48097
111,135,Undirected,1.0,68218
32,91,Undirected,3.0,233175
76,114,Undirected,1.0,105836
5,36,Undirected,1.0,79754
35,72,Undirected,1.0,345821
38,111,Undirected,2.0,282239
50,106,Undirected,1.0,101867
100,117,Undirected,1.0,114266
37,114,Undirected,1.0,177427
24,50,Undirected,1.0,97528
34,68,Undirected,1.0,24000
34,78,Undirected,1.0,24000
68,78,Undirected,1.0,24000
6,57,Undirected,1.0,137642
90,124,Undirected,1.0,166863
41,63,Undirected,1.0,200750
22,89,Undirected,1.0,218054
66,116,Undirected,2.0,1494914
29,115,Undirected,1.0,58643
41,91,Undirected,1.0,91835
63,72,Undirected,1.0,120536
1,52,Undirected,1.0,240157
45,117,Undirected,1.0,123207
16,58,Undirected,1.0,69383
16,113,Undirected,1.0,69383
30,38,Undirected,1.0,69383
30,45,Undirected,1.0,69383
30,58,Undirected,1.0,69383
30,111,Undirected,1.0,69383
38,45,Undirected,1.0,69383
38,113,Undirected,1.0,69383
45,58,Undirected,1.0,69383
45,88,Undirected,1.0,69383
45,111,Undirected,1.0,69383
45,113,Undirected,1.0,69383
58,88,Undirected,1.0,69383
58,111,Undirected,1.0,69383
58,113,Undirected,1.0,69383
88,111,Undirected,1.0,69383
111,113,Undirected,1.0,69383
10,135,Undirected,1.0,85977
52,53,Undirected,1.0,107832
53,66,Undirected,1.0,315753
9,112,Undirected,1.0,49679
134,135,Undirected,1.0,3607
7,75,Undirected,2.0,97165
32,36,Undirected,1.0,386514
36,98,Undirected,1.0,386514
11,102,Undirected,1.0,26274
16,20,Undirected,1.0,26274
16,102,Undirected,1.0,26274
20,23,Undirected,1.0,26274
23,102,Undirected,1.0,26274
16,117,Undirected,1.0,114608
50,117,Undirected,1.0,91756
4,102,Undirected,1.0,48914
25,94,Undirected,1.0,62625
14,31,Undirected,1.0,952697
31,33,Undirected,1.0,952697
31,130,Undirected,1.0,952697
33,130,Undirected,1.0,952697
55,132,Undirected,1.0,2250
52,63,Undirected,1.0,196359
8,103,Undirected,1.0,3276584
69,93,Undirected,1.0,122433
73,93,Undirected,1.0,122433
