"design engineering","information & knowledge mgmt","17"
"design engineering","manufacturing machine & plant","15"
"design engineering","sustainable energy vectors","3"
"design engineering","water engineering","1"
"design processes","human communication in ict","11"
"design processes","information & knowledge mgmt","14"
"design processes","manufact. enterprise ops& mgmt","7"
"design processes","mobile computing","7"
"design processes","sustainable energy vectors","2"
"design processes","water engineering","1"
"energy efficiency","human-computer interactions","14"
"energy efficiency","intelligent & expert systems","1"
"energy efficiency","mobile computing","10"
"energy efficiency","synthetic biology","3"
"human communication in ict","human-computer interactions","14"
"human communication in ict","intelligent & expert systems","1"
"human communication in ict","manufacturing machine & plant","3"
"human communication in ict","sustainable energy networks","1"
"human communication in ict","synthetic biology","1"
"human-computer interactions","intelligent & expert systems","1"
"human-computer interactions","manufacturing machine & plant","7"
"human-computer interactions","synthetic biology","1"
"information & knowledge mgmt","intelligent & expert systems","7"
"information & knowledge mgmt","sustainable energy networks","4"
"information & knowledge mgmt","synthetic biology","2"
"intelligent & expert systems","manufacturing machine & plant","5"
"intelligent & expert systems","sustainable energy networks","1"
"intelligent & expert systems","synthetic biology","1"
"manufact. enterprise ops& mgmt","mobile computing","3"
"manufact. enterprise ops& mgmt","synthetic biology","3"
"manufacturing machine & plant","mobile computing","2"
"manufacturing machine & plant","synthetic biology","4"
"mobile computing","sustainable energy networks","5"
"mobile computing","synthetic biology","2"
"sustainable energy networks","synthetic biology","2"
"sustainable energy vectors","synthetic biology","4"
"building ops & management","urban & land management","14"
"sustainable energy vectors","urban & land management","7"
"manufacturing machine & plant","solar technology","9"
"biomaterials","complex fluids & soft solids","7"
"bionanoscience","materials characterisation","1"
"bionanoscience","physical organic chemistry","1"
"complex fluids & soft solids","materials characterisation","28"
"complex fluids & soft solids","surfaces & interfaces","3"
"materials synthesis & growth","surfaces & interfaces","22"
"magnetism/magnetic phenomena","optical devices & subsystems","4"
"design & testing technology","human-computer interactions","4"
"design & testing technology","multimedia","2"
"energy - nuclear","manufact. business strategy","1"
"human-computer interactions","manufact. business strategy","3"
"manufact. business strategy","multimedia","2"
"mathematical aspects of or","statistics & appl. probability","11"
"statistics & appl. probability","transport ops & management","7"
"human communication in ict","management & business studies","2"
"human communication in ict","psychology","1"
"human-computer interactions","marketing","2"
