"-17169","Arce-Garcia, Dr I","1"
"105363","Archer, Dr AJ","1"
"424","Archer, Professor J","1"
"89605","Archibald, Professor S","1"
"52236","Archibald, Professor T W","2"
"426","Arcoumanis, Professor C","3"
"82902","Ardavan, Professor A","7"
"77113","Arens, Mr T","1"
"90038","Arioli, Dr M","1"
"56730","Ariyaeeinia, Professor AM","1"
"434","Armes, Professor SP","17"
"-81807","Armitage, Dr DW","3"
"23224","Armitage, Professor J","2"
"-36017","Armoni, Professor A","1"
"97752","Armour, Dr A","3"
"95574","Armour, Dr SMD","2"
"442","Armour, Professor E","4"
"444","Armstrong, Dr B M","4"
"-152752","Armstrong, Dr D","1"
"-184908","Armstrong, Dr M","1"
"29262","Armstrong, Professor A","5"
"445","Armstrong, Professor CG","4"
"-2819","Armstrong, Professor FA","2"
"449","Armstrong, Professor G A","3"
"109950","Armstrong, Professor JD","2"
"78668","Armstrong, Professor N","1"
"-101758","Armsworth, Dr P","1"
"-26119","Arnell, Professor RD","1"
"76575","Arnold, Dr AS","6"
"460","Arnold, Dr J","2"
"21942","Arnold, Professor J","13"
"71054","Arnold, Professor PL","6"
"-17668","Arnolds, Dr H","4"
"21870","Arnot, Dr T","1"
"465","Arnott, Professor J","2"
"77518","Arone, Dr ZG","1"
"27686","Aroussi, Professor A","2"
"470","Arridge, Professor SR","11"
"54492","Arrighi, Dr V","2"
"474","Arrowsmith, Professor DK","3"
"32588","Arslan, Professor T","6"
"80120","Artale, Dr A","1"
"83173","Arthur, Dr S","2"
"-417176","Arundell, Dr M","1"
"69663","Arvanitis, Professor T","1"
"31522","Arvind, Professor D","1"
"491","Asenov, Professor AMA","18"
"-186116","Ashbee, Mrs CJ","7"
"-533308","Ashbourn, Dr JMA","1"
"121179","Ashbrook, Professor SEM","3"
"497","Ashburn, Professor P","12"
"91527","Ashby, Mrs S","1"
"82294","Ashby, Professor A","1"
"501","Ashby, Professor M","3"
"-113279","Ashcroft, Dr AJ","1"
"81226","Ashcroft, Professor AE","1"
"80335","Ashcroft, Professor IA","5"
"130886","Ashenden, Dr D","1"
"506","Asher, Professor G","5"
"507","Ashfold, Professor MNR","16"
"-30639","Ashford, Professor R","1"
"45983","Ashforth-Frost, Dr S","1"
"38156","Ashley, Professor R","1"
"48972","Ashley, Professor RM","13"
"68061","Ashman, Dr HL","1"
"-211307","Ashman, Dr J","1"
"55604","Ashour, Dr A","1"
"519","Ashton, Dr N","1"
"25643","Ashwell, Professor G","13"
"43470","Ashwin, Professor P","9"
"64981","Ashworth, Dr M","2"
"80799","Ashworth, Dr S","1"
"43998","Ashworth, Dr SH","6"
"127914","Ashworth, Ms S","7"
"128068","Askes, Professor H","11"
"54622","Askham, Professor J","4"
"-9597","Askwith, Dr B","1"
"112361","Aslin, Mr PM","3"
"31978","Aspden, Professor R","3"
"77481","Aspinall, Dr D","7"
"536","Aspinall, Dr HC","4"
"537","Aspinall, Professor PA","2"
"540","Aspinwall, Mr D","1"
"73969","Asprey, Dr S","3"
"-2324","Asquith, Dr B","1"
"44914","Assender, Professor H","2"
"84656","Assimakopoulos, Professor D","1"
"107962","Assing, Dr S","1"
