Source	Target	Type	Weight
72611	39752	Undirected	4.0
72611	-399202	Undirected	4.0
72611	49267	Undirected	4.0
-209647	51895	Undirected	5.0
-209647	65489	Undirected	5.0
-209647	54941	Undirected	4.0
-209647	-79240	Undirected	4.0
-209647	41984	Undirected	5.0
-209647	-212193	Undirected	5.0
-209647	-188882	Undirected	4.0
-209647	75573	Undirected	4.0
-209647	-80458	Undirected	4.0
-209647	7223	Undirected	4.0
-209647	41455	Undirected	4.0
-209647	56821	Undirected	4.0
51895	65489	Undirected	6.0
51895	9521	Undirected	4.0
51895	-79678	Undirected	4.0
51895	-79240	Undirected	5.0
51895	41984	Undirected	5.0
51895	-212193	Undirected	5.0
51895	-188882	Undirected	6.0
51895	75573	Undirected	5.0
51895	-80458	Undirected	5.0
51895	7223	Undirected	5.0
51895	41455	Undirected	5.0
51895	56821	Undirected	6.0
65489	53031	Undirected	4.0
65489	-79678	Undirected	4.0
65489	-79240	Undirected	5.0
65489	41984	Undirected	5.0
65489	-212193	Undirected	5.0
65489	-188882	Undirected	5.0
65489	75573	Undirected	5.0
65489	-80458	Undirected	5.0
65489	7223	Undirected	6.0
65489	41455	Undirected	5.0
