"biomaterials","materials processing","25","£19,264,300.00"
"biomaterials","materials testing & eng.","7","£2,890,503.00"
"light-matter interactions","plasmas - laser & fusion","6","£3,585,413.00"
"analytical science","materials synthesis & growth","19","£6,856,608.00"
"biological & medicinal chem.","med.instrument.device& equip.","2","£279,478.00"
"chemical biology","med.instrument.device& equip.","5","£2,220,343.00"
"chemical structure","complex fluids & soft solids","10","£8,698,835.00"
"chemical structure","oil & gas extraction","2","£298,147.00"
"complex fluids & soft solids","oil & gas extraction","2","£173,731.00"
"eng. dynamics & tribology","materials testing & eng.","75","£47,325,062.00"
"complex fluids & soft solids","instrumentation eng. & dev.","10","£4,237,503.00"
"complex fluids & soft solids","separation processes","6","£1,125,258.00"
"instrumentation eng. & dev.","separation processes","3","£719,142.00"
"digital signal processing","multimedia","16","£8,958,063.00"
"cells","chemical structure","6","£2,012,214.00"
"lasers & optics","med.instrument.device& equip.","7","£1,205,329.00"
"mathematical analysis","non-linear systems mathematics","68","£28,239,156.00"
"mathematical analysis","numerical analysis","64","£29,308,465.00"
"non-linear systems mathematics","numerical analysis","85","£31,812,087.00"
"artificial intelligence","materials processing","1","£4,517,374.00"
"artificial intelligence","materials testing & eng.","4","£5,072,455.00"
"chemical structure","materials synthesis & growth","34","£12,008,028.00"
"intelligent measurement sys.","microsystems","1","£480,862.00"
"eng. dynamics & tribology","manufacturing machine & plant","7","£14,862,159.00"
"electromagnetics","rf & microwave technology","10","£3,659,307.00"
"light-matter interactions","scattering & spectroscopy","13","£3,194,974.00"
"analytical science","gas & solution phase reactions","26","£8,364,663.00"
"chemical biology","materials processing","9","£2,163,573.00"
"chemical biology","materials synthesis & growth","23","£8,146,088.00"
"complex fluids & soft solids","continuum mechanics","1","£62,804.00"
"complex fluids & soft solids","heat & mass transfer","2","£126,282.00"
"continuum mechanics","heat & mass transfer","2","£164,565.00"
"continuum mechanics","separation processes","1","£62,804.00"
"heat & mass transfer","separation processes","4","£553,449.00"
"electric motor & drive systems","energy efficiency","12","£4,460,425.00"
"electric motor & drive systems","waste management","2","£8,191,693.00"
"energy efficiency","waste management","3","£898,167.00"
"bioelectronic devices","biomechanics & rehabilitation","2","£5,375,183.00"
"bioelectronic devices","med.instrument.device& equip.","9","£15,006,153.00"
"oil & gas extraction","safety & reliability of plant","3","£290,080.00"
"materials characterisation","tissue engineering","31","£10,799,629.00"
"surfaces & interfaces","tissue engineering","9","£2,165,615.00"
