"design & testing technology","human communication in ict","8"
"information & knowledge mgmt","particle technology","8"
"criminal law & criminology","criminology","6"
"criminology","energy efficiency","1"
"criminology","modelling & simul. of it sys.","4"
"energy storage","networks & distributed systems","3"
"mathematical & statistic psych","statistics & appl. probability","3"
"building ops & management","human geography (general)","5"
"complexity science","energy efficiency","14"
"design & testing technology","ground engineering","5"
"energy efficiency","environmental planning","3"
"energy efficiency","management & business studies","8"
"environmental planning","instrumentation eng. & dev.","4"
"environmental planning","sociology","17"
"ground engineering","instrumentation eng. & dev.","19"
"human geography (general)","robotics & autonomy","3"
"instrumentation eng. & dev.","sociology","4"
"instrumentation eng. & dev.","transport ops & management","6"
"management & business studies","urban & land management","29"
"complexity science","environmental planning","17"
"human geography (general)","transport ops & management","17"
"environmental planning","ground engineering","6"
"ground engineering","management & business studies","6"
"instrumentation eng. & dev.","sustainable energy networks","7"
"biomaterials","bionanoscience","1"
"bionanoscience","complex fluids & soft solids","1"
"bionanoscience","materials synthesis & growth","1"
"bionanoscience","surfaces & interfaces","1"
"complex fluids & soft solids","surfaces & interfaces","3"
"fluid dynamics","microsystems","17"
"carbon capture & storage","electric motor & drive systems","2"
"catalysis & applied catalysis","electric motor & drive systems","1"
"complex fluids & soft solids","design of process systems","5"
"complex fluids & soft solids","energy storage","4"
"complex fluids & soft solids","reactor engineering","7"
"complex fluids & soft solids","sustainable energy vectors","1"
"design of process systems","energy storage","7"
"electric motor & drive systems","microsystems","1"
"electric motor & drive systems","reactor engineering","1"
"electric motor & drive systems","solar technology","1"
"electrochemical science & eng.","energy storage","8"
"energy storage","microsystems","2"
"energy storage","reactor engineering","1"
"multiphase flow","separation processes","14"
"networks & distributed systems","water engineering","15"
"complex fluids & soft solids","fuel cell technologies","2"
"complex fluids & soft solids","sustainable energy networks","1"
"energy storage","materials characterisation","22"
"design of process systems","mathematical aspects of or","3"
"macro-molecular delivery","sustainable energy vectors","1"
"mathematical aspects of or","sustainable energy vectors","1"
"acoustics","urban & land management","1"
"complex fluids & soft solids","instrumentation eng. & dev.","2"
"eng. dynamics & tribology","ground engineering","1"
"bioinformatics","digital signal processing","1"
"bioinformatics","vision & senses - ict appl.","1"
"digital signal processing","tissue engineering","1"
"genomics","vision & senses - ict appl.","1"
"music & acoustic technology","vision & senses - ict appl.","4"
"artificial intelligence","computer graphics & visual.","28"
"instrumentation eng. & dev.","management & business studies","5"
"management & business studies","statistics & appl. probability","3"
"control engineering","mathematical analysis","1"
"complexity science","continuum mechanics","5"
"complexity science","numerical analysis","16"
"med.instrument.device& equip.","numerical analysis","17"
"medical science & disease","numerical analysis","8"
"continuum mechanics","particle technology","5"
"eng. dynamics & tribology","particle technology","1"
"biomaterials","biomechanics & rehabilitation","36"
"design engineering","rf & microwave technology","3"
"electromagnetics","optical devices & subsystems","3"
"electronic devices & subsys.","quantum optics & information","11"
"energy - conventional","materials processing","8"
"aerodynamics","human geography (general)","2"
"aerodynamics","sociology","2"
"construction ops & management","environmental planning","2"
"construction ops & management","management & business studies","3"
"construction ops & management","transport ops & management","8"
"sociology","urban & land management","17"
"energy - nuclear","optoelect. devices & circuits","4"
"optical devices & subsystems","solar technology","12"
"human-computer interactions","manufact. business strategy","3"
"electromagnetics","electronic devices & subsys.","4"
"bioenergy","biomechanics & rehabilitation","1"
"bioenergy","materials processing","2"
"bioenergy","particle technology","1"
"bioenergy","solar technology","9"
"biomechanics & rehabilitation","particle technology","1"
"biomechanics & rehabilitation","solar technology","1"
"biomechanics & rehabilitation","sustainable energy vectors","2"
"materials characterisation","power sys man, prot & control","1"
"materials processing","power sys man, prot & control","1"
"med.instrument.device& equip.","power sys man, prot & control","1"
"med.instrument.device& equip.","sustainable energy networks","1"
"particle technology","power sys man, prot & control","1"
"particle technology","sustainable energy networks","1"
"power sys man, prot & control","solar technology","7"
"complex fluids & soft solids","optical communications","3"
"optical communications","optical devices & subsystems","24"
"environmental planning","management & business studies","17"
"human-computer interactions","macroeconomics","5"
"information & knowledge mgmt","macroeconomics","5"
"macroeconomics","mobile computing","5"
"mobile computing","political geography","5"
"biomechanics & rehabilitation","design engineering","1"
"acoustics","continuum mechanics","7"
"eng. dynamics & tribology","fluid dynamics","2"
"chemical biology","energy storage","2"
"building ops & management","management & business studies","8"
"design engineering","social stats., comp. & methods","1"
"education","information & knowledge mgmt","2"
"education","mobile computing","1"
"education","transport ops & management","12"
"management & business studies","social stats., comp. & methods","12"
"psychology","water engineering","1"
"education","management & business studies","12"
"human-computer interactions","knowledge management","2"
"human-computer interactions","social policy","4"
"information & knowledge mgmt","knowledge management","3"
"knowledge management","media & communication studies","1"
"knowledge management","networks & distributed systems","3"
"media & communication studies","mobile computing","4"
"media & communication studies","social psychology","2"
"mobile computing","social policy","4"
"networks & distributed systems","social psychology","4"
"manufact. business strategy","multimedia","2"
"energy - nuclear","urban & land management","2"
"aerodynamics","energy efficiency","7"
"building ops & management","design engineering","10"
"atoms & ions","light-matter interactions","4"
"bionanoscience","medical science & disease","1"
"combustion","energy efficiency","9"
"civil engineering materials","surfaces & interfaces","2"
"gas & solution phase reactions","software engineering","2"
"design & testing technology","waste minimisation","3"
"high performance computing","magnetism/magnetic phenomena","19"
"energy storage","information & knowledge mgmt","1"
"energy storage","psychology","1"
"energy storage","wind power","4"
"information & knowledge mgmt","wind power","1"
"psychology","sustainable energy vectors","2"
"sustainable energy networks","wind power","9"
"energy - conventional","energy storage","9"
"human-computer interactions","sustainable energy networks","7"
"energy storage","urban & land management","3"
"image & vision computing","rf & microwave technology","21"
"image & vision computing","non-linear systems mathematics","2"
"medical imaging","statistics & appl. probability","5"
"non-linear systems mathematics","vision & senses - ict appl.","1"
"robotics & autonomy","vision & senses - ict appl.","4"
"cognitive psychology","medical imaging","1"
"medical imaging","vision & senses - ict appl.","2"
"eng. dynamics & tribology","mech. & fluid power transmiss.","2"
"artificial intelligence","social stats., comp. & methods","1"
"artificial intelligence","water engineering","4"
"education","human-computer interactions","2"
"human-computer interactions","social stats., comp. & methods","2"
"robotics & autonomy","social stats., comp. & methods","1"
"social stats., comp. & methods","transport ops & management","12"
"biophysics","plasmas - laser & fusion","11"
"optical devices & subsystems","scattering & spectroscopy","3"
"biophysics","light-matter interactions","9"
"lasers & optics","scattering & spectroscopy","3"
"biomaterials","materials testing & eng.","15"
"complex fluids & soft solids","optoelect. devices & circuits","12"
"materials testing & eng.","optoelect. devices & circuits","2"
"lasers & optics","rf & microwave technology","4"
"materials characterisation","rf & microwave technology","18"
"biological & medicinal chem.","biophysics","10"
"biological & medicinal chem.","med.instrument.device& equip.","5"
"biological & medicinal chem.","statistics & appl. probability","3"
"biomechanics & rehabilitation","biophysics","1"
"biomechanics & rehabilitation","information & knowledge mgmt","3"
"biophysics","optoelect. devices & circuits","8"
"drug formulation & delivery","statistics & appl. probability","2"
"chemical structure","fuel cell technologies","1"
"co-ordination chemistry","surfaces & interfaces","7"
"biological & medicinal chem.","drug formulation & delivery","10"
"biological & medicinal chem.","manufact. enterprise ops& mgmt","2"
"biological & medicinal chem.","optoelect. devices & circuits","8"
"biological & medicinal chem.","surfaces & interfaces","1"
"biophysics","control engineering","2"
"biophysics","intelligent & expert systems","2"
"biophysics","manufact. enterprise ops& mgmt","2"
"biophysics","reactor engineering","3"
"chemical structure","complex fluids & soft solids","3"
"chemical structure","information & knowledge mgmt","5"
"chemical structure","reactor engineering","2"
"complex fluids & soft solids","intelligent & expert systems","2"
"complex fluids & soft solids","manufact. enterprise ops& mgmt","8"
"control engineering","surfaces & interfaces","1"
"design of process systems","information & knowledge mgmt","8"
"drug formulation & delivery","manufact. business strategy","2"
"drug formulation & delivery","reactor engineering","3"
"information & knowledge mgmt","surfaces & interfaces","1"
"intelligent & expert systems","optoelect. devices & circuits","2"
"intelligent & expert systems","reactor engineering","2"
"manufact. business strategy","optoelect. devices & circuits","2"
"manufact. business strategy","reactor engineering","2"
"optoelect. devices & circuits","particle technology","2"
"particle technology","surfaces & interfaces","3"
"accelerator r&d","plasmas - technological","1"
"fusion","plasmas - laser & fusion","19"
"bioprocess engineering","gas & solution phase reactions","1"
"bioprocess engineering","multiphase flow","2"
"manufacturing machine & plant","multiphase flow","5"
"chemical synthetic methodology","electrochemical science & eng.","15"
"medical science & disease","new media/web-based studies","3"
"new media/web-based studies","tissue engineering","3"
"magnetism/magnetic phenomena","optical communications","1"
"chemical structure","condensed matter physics","8"
"condensed matter physics","optical communications","5"
"bionanoscience","chemical structure","1"
"bionanoscience","lasers & optics","1"
"bionanoscience","optical devices & subsystems","1"
"bionanoscience","optoelect. devices & circuits","1"
"bionanoscience","rf & microwave technology","1"
"chemical structure","rf & microwave technology","3"
"condensed matter physics","optical devices & subsystems","8"
"optical phenomena","quantum optics & information","11"
"combustion","manufact. enterprise ops& mgmt","1"
"design of process systems","lasers & optics","2"
"energy - conventional","lasers & optics","1"
"lasers & optics","materials processing","5"
"digital signal processing","statistics & appl. probability","5"
"electronic devices & subsys.","software engineering","12"
"artificial intelligence","magnetism/magnetic phenomena","2"
"artificial intelligence","quantum fluids & solids","1"
"fundamentals of computing","magnetism/magnetic phenomena","3"
"fundamentals of computing","quantum fluids & solids","1"
"magnetism/magnetic phenomena","quantum optics & information","27"
"chemical biology","co-ordination chemistry","5"
"co-ordination chemistry","complex fluids & soft solids","1"
"complex fluids & soft solids","materials synthesis & growth","23"
"biological & medicinal chem.","medical imaging","2"
"bioelectronic devices","genomics","4"
"chemical biology","genomics","6"
"med.instrument.device& equip.","population ecology","4"
"environmental planning","urban & land management","17"
"food processing","water engineering","4"
"digital signal processing","electronic devices & subsys.","10"
"bioenergy","microsystems","5"
"energy efficiency","gas & solution phase reactions","4"
"biomaterials","optical phenomena","1"
"biomaterials","quantum optics & information","1"
"complex fluids & soft solids","optical devices & subsystems","1"
"complex fluids & soft solids","quantum optics & information","4"
"materials characterisation","optical phenomena","3"
"biomaterials","waste minimisation","1"
"bioprocess engineering","eng. dynamics & tribology","2"
"bioprocess engineering","materials characterisation","3"
"bioprocess engineering","materials testing & eng.","2"
"bioprocess engineering","tissue engineering","1"
"carbon capture & storage","eng. dynamics & tribology","13"
"eng. dynamics & tribology","waste minimisation","4"
"materials processing","tissue engineering","10"
"human-computer interactions","underwater engineering","3"
"robotics & autonomy","underwater engineering","3"
"analytical science","water engineering","3"
"genomics","water engineering","2"
"med.instrument.device& equip.","water engineering","2"
"instrumentation eng. & dev.","quantum optics & information","2"
"energy - nuclear","energy efficiency","2"
"biomechanics & rehabilitation","complexity science","1"
"biomechanics & rehabilitation","statistics & appl. probability","2"
"non-linear systems mathematics","robotics & autonomy","3"
"aerodynamics","mobile computing","3"
"psychology","urban & land management","4"
"bioenergy","complexity science","3"
"bioenergy","water engineering","2"
"carbon capture & storage","energy efficiency","12"
"complexity science","sustainable energy vectors","10"
"analytical science","bioelectronic devices","9"
"heat & mass transfer","med.instrument.device& equip.","1"
"med.instrument.device& equip.","multiphase flow","1"
"bioenergy","design processes","7"
"materials processing","separation processes","10"
"microsystems","synthetic biology","10"
"coastal & waterway engineering","structural engineering","2"
"manufacturing machine & plant","medical science & disease","5"
"complexity science","manufact. business strategy","1"
"biomaterials","human-computer interactions","7"
"information & knowledge mgmt","materials testing & eng.","7"
"aerodynamics","complexity science","3"
"aerodynamics","psychology","3"
"complexity science","psychology","3"
"non-linear systems mathematics","psychology","1"
"non-linear systems mathematics","urban & land management","1"
"psychology","transport ops & management","9"
"manufact. enterprise ops& mgmt","wind power","2"
"materials processing","wind power","2"
"energy - nuclear","transport ops & management","2"
"food processing","sustainable energy vectors","1"
"biological & medicinal chem.","design & testing technology","2"
"biological & medicinal chem.","manufacturing machine & plant","5"
"biophysics","electronic devices & subsys.","2"
"design & testing technology","drug formulation & delivery","3"
"drug formulation & delivery","optoelect. devices & circuits","8"
"co-ordination chemistry","optoelect. devices & circuits","2"
"catalysis & applied catalysis","energy storage","6"
"energy - marine & hydropower","energy efficiency","5"
"biomechanics & rehabilitation","energy efficiency","2"
"design & testing technology","instrumentation eng. & dev.","8"
"cold atomic species","condensed matter physics","2"
"cold atomic species","quantum optics & information","18"
"energy storage","power electronics","2"
"electromagnetics","materials synthesis & growth","7"
"energy storage","heat & mass transfer","10"
"ground engineering","water engineering","7"
"biomechanics & rehabilitation","biomedical neuroscience","1"
"networks & distributed systems","new & emerging comp. paradigms","4"
"bioinformatics","networks & distributed systems","4"
"fundamentals of computing","med.instrument.device& equip.","3"
"complex fluids & soft solids","condensed matter physics","8"
"chemical synthetic methodology","reactor engineering","2"
"chemical structure","physical organic chemistry","13"
"carbon capture & storage","heat & mass transfer","9"
"energy - conventional","reactor engineering","2"
"ground engineering","materials testing & eng.","4"
"materials testing & eng.","soil science","2"
"energy storage","optoelect. devices & circuits","8"
"carbon capture & storage","power systems plant","8"
"electronic devices & subsys.","mobile computing","5"
"artificial intelligence","power sys man, prot & control","1"
"control engineering","power sys man, prot & control","5"
"electronic devices & subsys.","power sys man, prot & control","1"
"fundamentals of computing","rf & microwave technology","7"
"modelling & simul. of it sys.","rf & microwave technology","1"
"power sys man, prot & control","software engineering","1"
"control engineering","electronic devices & subsys.","6"
"bioprocess engineering","synthetic biology","6"
"materials testing & eng.","surfaces & interfaces","4"
"manufacturing machine & plant","separation processes","7"
"solar technology","sustainable energy networks","5"
"biochemical engineering","heat & mass transfer","4"
"biochemical engineering","reactor engineering","2"
"building ops & management","multiphase flow","2"
"catalysis & applied catalysis","fluid dynamics","3"
"design & testing technology","gas & solution phase reactions","3"
"design & testing technology","multiphase flow","1"
"design & testing technology","reactor engineering","4"
"design of process systems","fluid dynamics","5"
"fluid dynamics","water engineering","1"
"fuel cell technologies","particle technology","2"
"gas & solution phase reactions","particle technology","4"
"microsystems","water engineering","6"
"energy - nuclear","separation processes","1"
"artificial intelligence","energy efficiency","7"
"design processes","human-computer interactions","17"
"human communication in ict","human-computer interactions","26"
"carbon capture & storage","instrumentation eng. & dev.","14"
"optical communications","surfaces & interfaces","1"
"assess/remediate contamination","combustion","4"
"biophysics","fluid dynamics","2"
"human-computer interactions","microsystems","5"
"instrumentation eng. & dev.","statistics & appl. probability","9"
"biochemical engineering","image & vision computing","1"
"biochemical engineering","macroeconomics","2"
"biochemical engineering","multimedia","1"
"building ops & management","computer graphics & visual.","5"
"building ops & management","macroeconomics","2"
"building ops & management","political geography","2"
"computer graphics & visual.","macroeconomics","1"
"computer graphics & visual.","political geography","1"
"fuel cell technologies","human-computer interactions","2"
"fuel cell technologies","mobile computing","3"
"human-computer interactions","political geography","5"
"image & vision computing","water engineering","1"
"information & knowledge mgmt","water engineering","9"
"multimedia","political geography","1"
"political geography","water engineering","2"
"analytical science","energy efficiency","4"
"aerodynamics","bioenergy","1"
"bioenergy","high performance computing","1"
"design & testing technology","energy efficiency","3"
"bioinformatics","human-computer interactions","1"
"bioinformatics","robotics & autonomy","1"
"aerodynamics","microsystems","6"
"carbon capture & storage","economics","5"
"bioenergy","carbon capture & storage","13"
"energy efficiency","materials testing & eng.","1"
"electronic devices & subsys.","eng. dynamics & tribology","3"
"developmental psychology","robotics & autonomy","2"
"chemical structure","magnetism/magnetic phenomena","4"
"design engineering","lasers & optics","1"
"design engineering","optical phenomena","1"
"design engineering","surfaces & interfaces","1"
"lasers & optics","surfaces & interfaces","2"
"quantum optics & information","surfaces & interfaces","4"
"human-computer interactions","rf & microwave technology","5"
"diamond light source","gas & solution phase reactions","1"
"diamond light source","materials characterisation","1"
"gas & solution phase reactions","instrumentation eng. & dev.","8"
"media & communication studies","software engineering","1"
"networks & distributed systems","social anthropology","4"
"social anthropology","software engineering","1"
"digital signal processing","information & knowledge mgmt","9"
"music & acoustic technology","software engineering","1"
"artificial intelligence","social anthropology","3"
"media & communication studies","multimedia","4"
"new media/web-based studies","social anthropology","3"
"digital signal processing","optical communications","14"
"biomaterials","electric motor & drive systems","1"
"carbon capture & storage","sustainable energy networks","6"
"electric motor & drive systems","materials characterisation","2"
"electric motor & drive systems","materials testing & eng.","2"
"electric motor & drive systems","sustainable energy vectors","2"
"eng. dynamics & tribology","sustainable energy vectors","2"
"materials synthesis & growth","oil & gas extraction","4"
"oil & gas extraction","sustainable energy networks","1"
"sustainable energy networks","tissue engineering","1"
"heat & mass transfer","sustainable energy networks","8"
"materials processing","non-linear systems mathematics","8"
"non-linear systems mathematics","theoretical biology","8"
"computer sys. & architecture","logic & combinatorics","2"
"computer sys. & architecture","organisational studies","3"
"fundamentals of computing","industrial-org/occupational","3"
"fundamentals of computing","mathematical aspects of or","10"
"industrial-org/occupational","networks & distributed systems","3"
"industrial-org/occupational","political geography","2"
"information & knowledge mgmt","logic & combinatorics","3"
"information & knowledge mgmt","organisational studies","9"
"logic & combinatorics","organisational studies","2"
"logic & combinatorics","software engineering","2"
"mathematical aspects of or","networks & distributed systems","2"
"mathematical aspects of or","political geography","2"
"modelling & simul. of it sys.","political geography","2"
"organisational studies","political geography","2"
"political geography","software engineering","3"
"co-ordination chemistry","magnetism/magnetic phenomena","3"
"control engineering","materials testing & eng.","7"
"applied arts htp","time-based media htp","2"
"biomechanics & rehabilitation","time-based media htp","2"
"digital art & design","image & vision computing","3"
"digital arts htp","time-based media htp","2"
"image & vision computing","time-based media htp","2"
"parallel computing","wind power","1"
"computer sys. & architecture","system on chip","2"
"networks & distributed systems","system on chip","5"
"complex fluids & soft solids","electrochemical science & eng.","5"
"acoustics","parallel computing","2"
"biomechanics & rehabilitation","design & testing technology","6"
"eng. dynamics & tribology","medical science & disease","4"
"energy - conventional","sustainable energy networks","11"
"biomedical neuroscience","theoretical biology","3"
"heat & mass transfer","rheology","1"
"algebra & geometry","complexity science","1"
"complexity science","logic & combinatorics","1"
"complexity science","mathematical physics","1"
"mathematical analysis","med.instrument.device& equip.","2"
"high performance computing","materials synthesis & growth","12"
"chemical structure","mobile computing","1"
"chemical structure","software engineering","3"
"fundamentals of computing","instrumentation eng. & dev.","3"
"human-computer interactions","modelling & simul. of it sys.","11"
"materials characterisation","software engineering","4"
"gas & solution phase reactions","light-matter interactions","11"
"electrochemical science & eng.","magnetism/magnetic phenomena","5"
"civil engineering materials","energy storage","4"
"aerodynamics","cognitive science appl. in ict","1"
"aerodynamics","robotics & autonomy","2"
"cognitive science appl. in ict","control engineering","1"
"robotics & autonomy","synthetic biology","2"
"manufact. enterprise ops& mgmt","numerical analysis","7"
"artificial intelligence","med.instrument.device& equip.","10"
"image & vision computing","lasers & optics","2"
"lasers & optics","medical imaging","6"
"ground engineering","soil science","4"
"power sys man, prot & control","power systems plant","2"
"materials characterisation","numerical analysis","3"
"materials synthesis & growth","statistics & appl. probability","2"
"bioprocess engineering","design & testing technology","1"
"bioprocess engineering","optical devices & subsystems","2"
"bioprocess engineering","statistics & appl. probability","1"
"control engineering","mathematical aspects of or","2"
"design of process systems","statistics & appl. probability","1"
"eng. dynamics & tribology","optical devices & subsystems","2"
"eng. dynamics & tribology","statistics & appl. probability","3"
"materials testing & eng.","optical devices & subsystems","9"
"reactor engineering","robotics & autonomy","1"
"robotics & autonomy","statistics & appl. probability","4"
"computer sys. & architecture","parallel computing","15"
"electronic devices & subsys.","energy - marine & hydropower","1"
"energy - marine & hydropower","networks & distributed systems","2"
"energy - marine & hydropower","underwater engineering","1"
"networks & distributed systems","parallel computing","13"
"computer sys. & architecture","mathematical aspects of or","2"
"fundamentals of computing","organisational studies","4"
"industrial-org/occupational","logic & combinatorics","2"
"industrial-org/occupational","organisational studies","3"
"information & knowledge mgmt","political geography","7"
"mathematical aspects of or","organisational studies","2"
"organisational studies","software engineering","3"
"chemical synthetic methodology","sustainable energy networks","1"
"electric motor & drive systems","materials synthesis & growth","2"
"materials characterisation","sustainable energy networks","8"
"artificial intelligence","economics","3"
"artificial intelligence","political geography","1"
"biochemical engineering","human-computer interactions","2"
"biochemical engineering","mobile computing","2"
"biochemical engineering","software engineering","1"
"building ops & management","economics","1"
"building ops & management","software engineering","2"
"economics","human-computer interactions","3"
"economics","management & business studies","3"
"economics","political geography","1"
"economics","statistics & appl. probability","3"
"fuel cell technologies","management & business studies","2"
"fuel cell technologies","statistics & appl. probability","1"
"macroeconomics","networks & distributed systems","1"
"macroeconomics","software engineering","1"
"macroeconomics","water engineering","2"
"management & business studies","software engineering","6"
"software engineering","water engineering","2"
"urban & land management","wind power","2"
"design engineering","fuel cell technologies","3"
"electrochemical science & eng.","sustainable energy networks","5"
"electromagnetics","manufact. enterprise ops& mgmt","3"
"energy efficiency","rf & microwave technology","2"
"energy storage","rf & microwave technology","3"
"manufact. enterprise ops& mgmt","sustainable energy networks","4"
"materials characterisation","transport ops & management","1"
"materials testing & eng.","transport ops & management","3"
"aerodynamics","numerical analysis","3"
"continuum mechanics","urban & land management","1"
"fundamentals of computing","parallel computing","9"
"med.instrument.device& equip.","synthetic biology","5"
"carbon capture & storage","combustion","7"
"building ops & management","med.instrument.device& equip.","4"
"design processes","materials synthesis & growth","10"
"food structure/composition","materials processing","2"
"biological & medicinal chem.","control engineering","2"
"biological & medicinal chem.","manufact. business strategy","2"
"biophysics","chemical structure","3"
"chemical structure","control engineering","3"
"chemical structure","manufacturing machine & plant","5"
"control engineering","particle technology","6"
"design of process systems","manufact. business strategy","3"
"intelligent & expert systems","particle technology","6"
"design & testing technology","particle technology","7"
"digital signal processing","system on chip","3"
"artificial intelligence","complexity science","11"
"fundamentals of computing","synthetic biology","2"
"information & knowledge mgmt","synthetic biology","6"
"new & emerging comp. paradigms","synthetic biology","2"
"biomechanics & rehabilitation","energy storage","3"
"biomechanics & rehabilitation","instrumentation eng. & dev.","3"
"eng. dynamics & tribology","med.instrument.device& equip.","5"
"energy - nuclear","gas & solution phase reactions","6"
"biochemical engineering","energy - nuclear","2"
"biochemical engineering","energy storage","1"
"biochemical engineering","sustainable energy vectors","3"
"biomechanics & rehabilitation","catalysis & applied catalysis","1"
"biomechanics & rehabilitation","electrochemical science & eng.","1"
"biomechanics & rehabilitation","fuel cell technologies","2"
"biomechanics & rehabilitation","microsystems","1"
"building ops & management","electrochemical science & eng.","4"
"building ops & management","materials characterisation","6"
"energy - nuclear","energy storage","4"
"energy - nuclear","water engineering","2"
"heat & mass transfer","water engineering","4"
"condensed matter physics","fundamentals of computing","5"
"biomaterials","energy - nuclear","2"
"lasers & optics","med.instrument.device& equip.","10"
"food structure/composition","particle technology","1"
"control engineering","energy storage","3"
"electric motor & drive systems","power systems plant","1"
"power systems plant","sustainable energy networks","5"
"energy - nuclear","plasmas - technological","1"
"analytical science","biological & medicinal chem.","8"
"coastal & waterway engineering","land - ocean interactions","8"
"chemical biology","instrumentation eng. & dev.","4"
"analytical science","biomedical neuroscience","2"
"analytical science","tissue engineering","8"
"complexity science","medical imaging","2"
"artificial intelligence","music & acoustic technology","15"
"displays","optical phenomena","4"
"biomaterials","synthetic biology","2"
"drug formulation & delivery","surfaces & interfaces","3"
"algebra & geometry","theoretical biology","7"
"design engineering","waste minimisation","1"
"digital signal processing","robotics & autonomy","9"
"computer graphics & visual.","social psychology","1"
"human-computer interactions","social psychology","5"
"plasmas - laser & fusion","social psychology","1"
"plasmas - laser & fusion","transport ops & management","1"
"social psychology","transport ops & management","1"
"coastal & waterway engineering","fluid dynamics","7"
"biochemical engineering","biomedical neuroscience","1"
"biochemical engineering","complexity science","1"
"biochemical engineering","medical science & disease","1"
"biochemical engineering","theoretical biology","1"
"bioinformatics","biomedical neuroscience","2"
"bioinformatics","cells","1"
"bioinformatics","fuel cell technologies","1"
"bioinformatics","water engineering","3"
"biomedical neuroscience","fuel cell technologies","1"
"biomedical neuroscience","population ecology","1"
"biomedical neuroscience","water engineering","1"
"building ops & management","genomics","1"
"building ops & management","population ecology","1"
"building ops & management","tissue engineering","1"
"cells","fuel cell technologies","1"
"cells","medical science & disease","1"
"cells","theoretical biology","1"
"cells","water engineering","1"
"complexity science","genomics","2"
"fuel cell technologies","medical science & disease","1"
"fuel cell technologies","theoretical biology","1"
"medical science & disease","theoretical biology","5"
"theoretical biology","water engineering","1"
"analytical science","genomics","3"
"assess/remediate contamination","synthetic biology","1"
"complexity science","design of process systems","2"
"software engineering","statistics & appl. probability","8"
"survey & monitoring","transport ops & management","2"
"climate & climate change","land - ocean interactions","8"
"artificial intelligence","energy storage","1"
"complexity science","energy storage","3"
"energy storage","numerical analysis","1"
"new & emerging comp. paradigms","non-linear systems mathematics","1"
"new & emerging comp. paradigms","statistics & appl. probability","1"
"non-linear systems mathematics","sustainable energy networks","1"
"biophysics","design of process systems","3"
"condensed matter physics","synthetic biology","1"
"design of process systems","magnetism/magnetic phenomena","1"
"high performance computing","water engineering","2"
"solar technology","synthetic biology","2"
"cold atomic species","magnetism/magnetic phenomena","2"
"biomedical neuroscience","human-computer interactions","4"
"cognitive psychology","mobile computing","3"
"instrumentation eng. & dev.","mobile computing","4"
"fundamentals of computing","media & communication studies","1"
"fundamentals of computing","social psychology","1"
"information & knowledge mgmt","social policy","4"
"mobile computing","organisational studies","3"
"social policy","social psychology","2"
"catalysis & applied catalysis","materials testing & eng.","5"
"acoustics","underwater engineering","1"
"biomaterials","rheology","1"
"continuum mechanics","rheology","2"
"materials characterisation","rheology","1"
"materials testing & eng.","particle technology","1"
"materials testing & eng.","underwater engineering","1"
"particle technology","underwater engineering","1"
"artificial intelligence","condensed matter physics","4"
"asymmetric chemistry","co-ordination chemistry","1"
"asymmetric chemistry","materials synthesis & growth","3"
"biological & medicinal chem.","electronic devices & subsys.","2"
"drug formulation & delivery","electronic devices & subsys.","3"
"biophysics","microsystems","2"
"chemical biology","materials characterisation","3"
"manufact. enterprise ops& mgmt","optical communications","6"
"materials synthesis & growth","waste management","3"
"solar technology","waste management","1"
"artificial intelligence","building ops & management","2"
"building ops & management","knowledge management","1"
"energy efficiency","knowledge management","1"
"energy efficiency","mobile computing","13"
"catalysis & enzymology","chemical synthetic methodology","1"
"light-matter interactions","plasmas - technological","1"
"computer graphics & visual.","mobile computing","8"
"design & testing technology","manufact. business strategy","2"
"manufact. business strategy","waste minimisation","1"
"electronic devices & subsys.","fluid dynamics","1"
"fluid dynamics","med.instrument.device& equip.","5"
"optoelect. devices & circuits","rheology","1"
"biochemical engineering","robotics & autonomy","1"
"design & testing technology","fuel cell technologies","4"
"design of process systems","food processing","1"
"energy efficiency","fluid dynamics","5"
"electric motor & drive systems","electronic devices & subsys.","8"
"sustainable energy vectors","wind power","4"
"biomaterials","plasmas - technological","1"
"carbon capture & storage","plasmas - laser & fusion","1"
"energy storage","fusion","1"
"energy storage","plasmas - technological","1"
"eng. dynamics & tribology","plasmas - laser & fusion","1"
"fuel cell technologies","fusion","1"
"fuel cell technologies","plasmas - technological","1"
"fusion","materials characterisation","6"
"instrumentation eng. & dev.","plasmas - laser & fusion","1"
"materials testing & eng.","plasmas - technological","1"
"oil & gas extraction","plasmas - technological","1"
"plasmas - technological","tissue engineering","1"
"materials processing","sustainable energy networks","5"
"climate & climate change","sustainable energy networks","1"
"coastal & waterway engineering","sustainable energy networks","1"
"land - ocean interactions","sustainable energy networks","1"
"energy - conventional","human-computer interactions","1"
"energy - marine & hydropower","human-computer interactions","1"
"energy - marine & hydropower","sustainable energy networks","3"
"energy storage","human-computer interactions","4"
"acoustics","electronic devices & subsys.","3"
"biological & medicinal chem.","biomedical neuroscience","1"
"biological & medicinal chem.","tissue engineering","2"
"biomedical neuroscience","chemical biology","1"
"biomedical neuroscience","tissue engineering","3"
"biomaterials","optoelect. devices & circuits","6"
"energy - marine & hydropower","social stats., comp. & methods","1"
"energy - marine & hydropower","transport ops & management","1"
"energy - marine & hydropower","water engineering","1"
"networks & distributed systems","sustainable energy vectors","3"
"electrochemical science & eng.","rf & microwave technology","2"
"ground engineering","non-linear systems mathematics","5"
