Id,Label,Num,Val
82700,maxwell, dr srj,1,1361311
77766,may, dr i,2,163804
22003,may, dr j,1,117887
10342,may, professor ad,10,6712641
76198,may, professor d,10,29203002
28980,may, professor i m,1,208065
50017,may, professor j,3,476039
42626,may, professor m,2,15183800
33877,may, professor pw,8,1516655
-103814,may-chahal, professor ca,1,430467
43767,maybank, professor s,2,261250
-13643,mayer, dr a,1,5820840
76458,mayes, dr ag,2,378953
107563,mayes, dr r w,1,314320
29869,mayes, professor j,1,60126
69107,mayes, professor t,1,60126
31616,mayhew, dr ca,5,804197
10356,mayhew, professor j,2,488065
123055,mayhew, professor l,1,149942
102875,maylor, dr h,1,61427
-1525,maynard, dr cm,1,176582
10359,mayne, professor d,3,5921190
124424,mayo, dr c,1,246817
-113552,mayol-cuevas, dr ww,1,430135
10364,mays, professor t,4,9757459
42171,maz'ya, professor v,1,562545
55360,mazzocco, professor m,5,948371
-125539,mcafee, dr m,1,54296
53581,mcalister, dr jj,1,403810
-104885,mcallister, dr g,1,493359
-119314,mcallister, dr jp,2,886433
101049,mcalpine, dr a,1,88382
94408,mcarthur, dr i,2,171440
109798,mcarthur, dr sl,3,1636913
51012,mcarthur, professor s,12,11413412
10387,mcauley, professor d,1,12584584
-145924,mcbride, dr ct,1,148280
10392,mcbride, professor a,4,3183137
10394,mcbride, professor j,3,716336
52655,mcbrien, dr p,3,1636914
89198,mcburney, professor p,3,700322
-173945,mccabe, professor cj,1,4886149
10398,mccabe, professor j,1,18509
91471,mccabe, professor m,1,666850
10404,mccaffer, professor r,2,1625034
70765,mccafferty, professor r,1,51812
10408,mccaig, professor c,1,590483
10410,mccall, professor m,4,452996
55555,mccann, dr e,2,247829
21575,mccann, dr j,4,282733
113637,mccann, ms p,1,45000
40475,mccann, professor c,1,159544
46911,mccann, professor h,6,1410187
44245,mccann, professor j,5,1820909
10417,mccanny, professor jv,1,4569566
90967,mccardle, dr j,1,55079
-77948,mccarron, dr jg,1,541029
10420,mccarter, professor wj,4,834982
126530,mccarthy, dr df,1,225499
-159395,mccarthy, dr id,1,424967
84012,mccarthy, dr m,1,212617
37352,mccarthy, professor i,1,183759
92033,mccarthy, professor jeg,1,447170
77963,mccarthy, professor m,1,317058
10426,mccarthy, professor t,3,309878
92883,mccartney, ms k,1,5200
21563,mccartney, professor dg,5,4807683
93070,mccaskie, professor a,3,294504
-117497,mccasland, dr rl,1,21690
94351,mcclatchey, professor r,1,197507
56878,mcclean, professor s,4,9058858
91428,mccleery, professor a,1,52858
70487,mcclelland, dr agr,1,118144
10442,mccleverty, professor j,3,351136
78554,mcclintock, mr h,1,53769
48048,mcclintock, professor p,14,3322433
89117,mccloskey, professor j,2,69424
10446,mccoll, professor w,1,5200
48855,mccomb, professor dw,12,6389230
27844,mccombie, dr pf,1,290756
123633,mccombie, mrs h,3,394248
120989,mcconnachie, dr j,1,49725
-252021,mcconnell, mr a,1,65294
118820,mcconnell, professor g,3,2126067
10455,mcconville, professor cf,11,2955685
130442,mccorry, ms c,1,187500
50089,mccourt, dr pm,1,503468
-186761,mccourt, ms e,10,6122388
36718,mccoustra, professor mrs,10,4267687
10463,mccowen, dr a,2,1139523
85706,mccoy, dr s,1,52983
78971,mccoy, professor cp,4,971221
-114855,mccracken, dr l,1,485800
45822,mccreedy, dr t,1,204984
37895,mccrindle, professor rj,3,3989619
10471,mccrohan, professor cr,4,15592108
72322,mccrudden, dr m,1,9989
-8869,mccullagh, dr p,1,568099
69488,mcculloch, dr d,1,62245
92167,mcculloch, professor i,3,4824203
44508,mcculloch, professor m,2,211553
-190970,mcculloch, professor p,1,391189
-16533,mccullough, dr g,2,364778
10369,mccullough, dr k,1,221684
10477,mccullough, professor rw,4,58743
69169,mccusker, professor g,4,463755
-250732,mccutchion, mrs e,6,3034528
-8873,mcdaid, professor lj,1,251730
10482,mcdermid, professor ja,9,10131478
57757,mcdermott, professor p,6,11806399
10486,mcdicken, professor wn,9,12532201
-59711,mcdonald, dr n,1,757891
50836,mcdonald, professor a,3,6514382
10490,mcdonald, professor m,11,12009797
10491,mcdonald, professor p,3,428940
10488,mcdonald, professor sir j,17,26274471
100692,mcdonald-maier, professor k,6,1462403
-166157,mcdonnell, professor j,1,180072
47546,mcdonough, dr tp,3,22517
10495,mcdouall, dr j j w,4,834119
70495,mcdougall, dr s,1,62675
76552,mcdowell, professor g,5,920805
94998,mcelwaine, professor jn,2,382063
10503,mcenaney, professor b,1,3481041
51212,mcenery, professor t,5,536524
-32859,mcevoy, mr p,1,24694
29911,mcevoy, professor me,2,123542
29747,mcewan, dr i,4,542744
-13088,mcewan, dr jr,1,240079
21721,mcewen, dr i,1,52057
10513,mcewen, professor k,4,3968726
-24790,mcfarlane, mrs a,6,14706674
-21743,mcfarlane, professor a,1,81935
44695,mcfarlane, professor d,6,15125011
10521,mcfarlane, professor w,1,52688
49508,mcgarvey, dr dj,1,23508
10525,mcgeehan, professor j,8,18086211
10526,mcgeough, professor j,2,22299
10527,mcgettrick, professor a,1,458563
10528,mcghee, dr d,1,85698
77459,mcginnity, professor tm,1,324286
106997,mcgloin, dr d,5,2786924
51385,mcgoldrick, professor pj,1,153891
-78001,mcgonagle, professor d,1,4886149
75701,mcgookin, dr ew,1,62985
91507,mcgourlay, miss a,10,24648157
52681,mcgovern, dr ja,2,778274
50384,mcgowan, dr p,2,353847
-1746,mcgown, professor at,1,124313
46245,mcgrady, professor gs,1,44089
58309,mcgrady, professor j,11,5866873
113173,mcgrath, dr jw,1,123060
93518,mcgrath, mrs l,1,279161
10538,mcgrath, professor r,4,682334
99858,mcgregor, ms f,4,8358173
82706,mcgregor, professor ah,1,3650496
110528,mcgregor, professor p,5,23012817
-93235,mcgrouther, dr d,1,3989846
122343,mcgrouther, professor g,1,1293605
35966,mcguigan, professor c,2,620882
-24058,mcguire, mrs c,1,2106608
10554,mcguirk, professor jj,6,1411888
-394960,mcgurk, professor m,1,229021
-79128,mchale, dr ig,1,68816
35366,mchale, professor g,20,4167987
10558,mchugh, mr r,1,180648
96870,mcilhagga, dr w,1,60803
-123450,mcilveen-wright, dr d,1,117762
27665,mcinnes, professor c,3,552967
79372,mcinnes, professor ejl,11,6906027
-77944,mcinnes, professor i,1,201049
125603,mcintosh, dr bs,1,502743
78876,mcintosh, dr ir,10,10071065
29118,mcintosh, dr n,2,478780
10566,mcintosh, professor ac,3,2600453
101022,mcintyre, professor n,1,7328327
27708,mciver, professor p,1,146601
10573,mckane, professor aj,2,264571
124277,mckay, mrs s,4,1108504
38367,mckay, professor a,4,9019668
96050,mckee, professor jf,1,66858
10585,mckee, professor s,2,210805
110809,mckeever, dr s,1,2437814
81677,mckendrick, dr j,2,114206
10590,mckendrick, professor kg,16,13085156
-11502,mckendry, dr ra,5,2881966
112206,mckenna, professor p,3,8689743
57710,mckenna, professor sj,1,134320
-150146,mckenna, professor w,2,11454215
-216348,mckenzie, dr d,2,466805
100732,mckenzie, professor e,2,2162655
106063,mckeon, professor b,1,777928
84901,mckeown, dr d,1,148271
21343,mckeown, professor n,19,10851003
10599,mckerr, dr g,2,323473
111946,mckinley, dr jd,2,448919
113680,mckinley, dr jm,2,385411
77028,mckinna, dr j,4,372495
51021,mckinnon, professor a,3,2228182
10605,mckinnon, professor k,2,1305199
10606,mcknight, professor c,1,56098
-152046,mclachlan, dr m,1,631171
-109553,mclaren, dr g,11,24605629
-21683,mclaughlin, dr ac,1,245430
10612,mclaughlin, professor s,7,4904158
80024,mclean, dr c,1,62288
10619,mclean, dr m,7,1574337
10617,mclean, mr rc,4,1107881
10618,mclean, professor d,1,12952
10622,mcleish, professor t,5,1319678
42046,mclennan, mr p,1,438078
77998,mcleod, dr a,4,214933
41823,mcleod, professor c,5,1287803
76807,mcleod, professor cn,2,403748
100604,mcleod, professor j,3,749835
42769,mcleod, professor m,1,405573
10636,mclernon, dr d,11,17832122
61304,mcloone, dr s,1,12974
68386,mcloughlin, professor ip,6,4609036
10640,mcmahon, professor c,7,11085943
69861,mcmahon, professor mi,4,12928766
-234376,mcmahon, professor ra,1,3120
115388,mcmahon, professor sb,2,2858339
-151814,mcmanus, dr mc,1,4177322
85825,mcmaster, dr j,5,1410665
33629,mcmaster, dr tj,1,288785
-1571,mcmillan, dr je,1,653502
96134,mcmillan, professor p,1,418140
54502,mcmillan, professor pf,8,9629488
-63420,mcmillan, professor t,2,6075400
-111126,mcminn, dr ps,4,599685
71345,mcminn, dr wam,3,829862
99659,mcmorn, dr p,1,239127
124859,mcmorris, professor t,1,341718
30513,mcmorrow, professor df,4,2297687
75704,mcmullan, professor g,1,61422
22359,mcmullan, professor j,2,2971109
37453,mcmurray, dr h,2,89359
69217,mcmurray, professor hn,5,926594
-82651,mcnab, dr ir,1,20416
91380,mcnab, mr i,5,9715796
10652,mcnab, professor a,4,1469841
10653,mcnab, professor h,4,1267940
-121760,mcnally, dr a,1,184845
55351,mcnally, dr ds,5,10069524
10656,mcnally, mr g,1,296895
113265,mcnally, professor t,2,1143602
95489,mcnamara, dr am,2,564929
122806,mcnaught, dr kr,1,2185136
10659,mcnaught, mr j,4,4443298
35284,mcnaughtan, dr a,1,52161
40168,mcneil, dr da,1,230788
10663,mcneil, mr i,10,12591198
29633,mcneil, professor c,4,1956422
-155242,mcneill, dr cr,4,11490262
-194562,mcneill, dr d,1,24971
48884,mcneill, dr d,4,2140910
70761,mcneill, dr d,2,370591
-99305,mcneill, dr f,1,7429
116563,mcneill, mr a,1,433224
94362,mcneill, professor sa,5,10040868
-216082,mcorist, dr j,1,193526
65826,mcowan, dr p,1,45763
32809,mcowan, professor pw,7,7195248
10667,mcphail, dr ds,3,2370991
-1184,mcquaid, dr jb,1,89799
55952,mcquillan, dr m,1,227979
83242,mcrobbie, dr ga,1,50424
52397,mcrobie, mr a,1,61388
97164,mcsharry, dr pe,1,316209
-22664,mcsorley, dr e,1,117881
10686,mcvitie, dr s,5,1306995
22490,mcwhirter, professor j,2,661635
69034,mcwilliam, dr s,1,90131
39224,meacher, dr d,1,50757
68212,meadows, ms m,1,450913
123520,meakin, dr g,1,143837
10708,mecrow, professor bc,5,2183608
-114731,medd, dr wp,1,270478
-49647,medda, dr f,2,1184530
-16570,meddis, professor r,1,357790
93577,medjdoub, professor b,2,257526
10710,medland, professor aj,4,4438833
21959,medrano-cerda, dr g,2,161491
34571,meech, professor s,7,1864916
-216661,meek, mr rmd,1,340919
10717,meek, professor km,2,882588
61330,meenan, professor bj,4,16316021
55363,meese, professor t,2,858911
29563,meeson, dr p,2,1185395
77775,megaritis, professor t,8,5223653
104994,megson, professor i,2,3034854
78141,megyesi, dr g,1,605
52083,mehl, professor g,8,1322685
-198610,mehnen, dr j,1,98772
90248,mei, professor t,1,62540
-248889,meier, dr m,1,201452
-7934,meier, professor p,1,206367
56215,meier-augenstein, professor w,3,587262
94727,meijer, dr aj,3,389118
74974,mekhallalati, dr m,2,103470
10734,melbourne, professor c,2,222348
57136,melbourne, professor i,6,497499
-107103,meldrum, mr pi,1,50382
79198,meldrum, professor f,6,2891440
124949,mele, dr a,1,219829
34776,melham, professor t,3,654435
71420,melhuish, professor c,10,1850652
10738,melia, dr c,1,253703
94866,mella, dr m,3,529968
115868,meller, dr n,1,42323
10744,mellish, professor c,4,12532278
-29314,mellon, professor jk,1,102944
27409,mellor, dr cj,7,5651642
22243,mellor, professor ph,6,4029288
-109966,mellot-draznieks, dr c,1,503136
94233,melvin, dr t,3,4577511
109717,memon, dr fa,2,3651102
-192880,menachof, professor da,1,492347
-73220,menard, dr h,2,309080
109154,menary, dr g,1,400758
91284,mencer, dr op,7,2715649
-87499,mendibil, dr k,1,62422
116670,mendoza, dr e,1,70741
-179916,menon, ms r,1,438903
92226,menzies, dr gf,2,688492
-153991,meo, professor m,2,3045861
67971,merabti, professor m,8,591869
22825,merali, professor y,1,8358
116917,merat, dr n,1,575695
10774,merkin, professor jh,1,125943
52915,merkulov, dr s,1,25641
-112385,merrett, dr g,2,834414
10777,merrifield, dr c,5,5674813
-403442,mertzios, dr g,1,437514
64650,mestel, dr bd,1,3418
-419789,mestel, professor (,2,20122
10789,metcalfe, professor is,9,7077162
130377,metje, dr n,1,1598360
108175,meunier, dr f.c.,1,124627
89602,meuth, professor m,1,477928
10800,meydan, dr t,4,2103003
39756,meyer, dr g,3,323092
85241,mezentsev, dr v,2,731098
55322,mezzadri, dr f,2,608587
73475,mias, dr c,2,56682
91525,michael, ms h,8,9415242
-1078,michaelides, dr k,5,13038659
-90217,michaelides, dr zm,1,62422
105888,michaelides, professor a,3,1131600
10807,michaelson, professor gj,1,296282
10810,michette, professor a,6,4381657
72165,micklefield, professor j,6,4393015
109141,micklem, dr g,1,9900
72604,middelberg, professor a,1,115624
52146,middleton, mr r,2,1484239
40357,middleton, professor c,1,777034
10817,middleton, professor emeritus bk,3,513639
10820,middleton, professor j,1,138028
57250,midgley, professor pa,11,8076391
28275,midha, dr p,1,6950
96630,migaud, professor me,2,92910
115824,migliorato, dr m,4,894138
10830,migliorato, professor p,3,991997
107856,miguel, professor ij,4,2475731
-3865,mihajlovic, dr m,2,190812
-123345,mihaylova, dr ls,1,193155
57303,mikhailov, professor se,2,301568
70927,mikhalovsky, professor s,6,1157857
-115276,mikolajczyk, dr k,2,1098085
59056,milanovic, professor jv,5,4095121
10834,mileham, professor a,8,11538558
10847,miles, professor aw,1,98500
10838,miles, professor j,3,378715
10840,miles, professor j,3,1357775
10843,miles, professor mj,9,14536144
10844,miles, professor n,5,10622808
10846,miles, professor r,2,109370
10845,miles, professor re,10,5632095
118273,milestone, dr nb,2,6131298
91604,miley, mr j,1,47814
80155,mill, dr a,2,651579
69156,mill, dr ga,1,292329
-24889,millar, dr ap,1,212650
117803,millar, mrs bj,1,41070
92048,millar, professor aj,1,1260990
-90907,millar, professor ji,3,12330546
96300,millard, professor ph,2,108786
10864,millard, professor sg,3,664525
110250,miller, dr aa,3,938632
77943,miller, dr jf,4,979153
125803,miller, dr kl,1,577509
69570,miller, dr m,1,116081
76463,miller, dr m,1,116081
-109974,miller, dr ma,1,493832
100090,miller, dr n,2,755741
90240,miller, dr p,3,6010074
-152139,miller, dr pw,1,277292
32128,miller, professor a,22,36028427
-2871,miller, professor af,3,1173326
-16917,miller, professor d,1,63064
99554,millett, dr j,1,124511
81617,millington, professor ai,1,216744
131523,milln, mr r,7,2689800
46376,millner, mr pa,2,475784
10909,millner, professor p,4,6028886
-169403,mills, dr ar,1,81919
-245484,mills, dr c,1,2110725
10915,mills, dr nj,1,166561
38559,mills, mr ar,4,18357405
63339,mills, mrs h,1,80900
91581,mills, mrs j,8,26468662
10910,mills, professor a,6,1161733
92408,mills, professor c,1,269565
61619,mills, professor gh,2,537541
75822,mills, professor jp,5,1778712
47641,mills, professor kc,4,830399
-149571,mills, professor s,2,116454
120444,millstone, professor ep,1,155095
10922,millward, professor ge,2,179654
10927,milne, dr sj,4,1043246
74794,milne, professor k,1,350610
10928,milne, professor wi,18,10797506
71078,milner, dr b,2,335317
10936,milner, professor r,1,190814
70440,milodowski, mr ae,1,298534
-8702,min, professor g,1,125086
122179,minay, dr ej,1,428559
10947,mines, dr raw,4,1739158
122232,minger, dr s,1,231984
10948,mingers, professor j,1,450913
10949,mingham, professor c,7,7836144
92252,minocha, professor s,1,63094
-16008,minton, professor n,1,215418
10958,mintz, professor b,1,168873
94574,miodownik, professor m,5,445729
96394,miranda, dr m,3,465557
109531,miranda, professor e,1,385338
84241,mirkin, professor emeritus b,1,3095
57930,mirmehdi, professor m,1,45596
10962,mirshekar, professor d,1,439175
10965,missous, professor m,4,3466607
116804,mitchell, dr ca,3,210622
44253,mitchell, dr g,2,3347323
83019,mitchell, dr j,2,159832
-80774,mitchell, dr jd,1,3747
122016,mitchell, dr l,1,447789
-17707,mitchell, dr nc,1,260742
10982,mitchell, dr nsj,1,1485036
101029,mitchell, dr pd,1,173850
10978,mitchell, dr pw,1,780495
-417338,mitchell, dr s,1,61753
64999,mitchell, dr sr,3,29246553
-28963,mitchell, mr gj,1,55543
-124518,mitchell, ms a,9,9312561
77266,mitchell, professor c,9,2787322
100637,mitchell, professor ch,1,430356
10993,mitchell, professor cj,2,620390
38499,mitchell, professor gr,3,370547
99763,mitchell, professor j,1,3828143
98704,mitchell, professor je,4,1127313
110641,mitcheson, dr pd,1,350665
76722,mitev, dr n,1,178852
31811,mithen, professor sj,3,2895723
48470,mitleton- kelly, professor e,2,615786
11000,mitra, professor g,3,122543
11001,mitrani, professor i,2,370148
-201108,mitrofanov, dr o,1,305141
119056,mittoo, dr s,1,28088
123724,mizan, dr j,1,50435
-114061,mladenovic, professor n,1,15567
123223,mobbs, ms a,8,43863445
11006,mobbs, professor s,1,104992
53166,moebus, dr g,10,7881089
20297,moerdijk, professor i,1,6063
-145807,moessner, dr r,1,65835
117283,moessner, professor k,2,738990
66788,moffat, professor a,1,1921702
91673,moffatt, mr rj,4,6556998
11014,moffatt, professor h,1,1842750
70376,moffett, dr b,1,24414
-85457,moger, professor j,2,449190
41011,moggridge, dr g,5,2165341
-415500,mohiaddin, professor r,2,306023
-196766,moir, mr cb,1,183560
45756,mokaya, professor r,4,3823430
109060,mokhtar, dr hm,1,128040
39535,molchanov, professor is,3,129931
75748,molkov, professor v,2,5568661
11027,molland, professor af,2,358942
82496,moller, professor fg,11,4398705
11029,mollison, professor d,1,2609267
78129,molloy, dr j,2,11081325
11031,molloy, professor kc,14,8760983
11034,moloney, professor m,1,219733
52930,molteni, professor c,4,303633
-20926,molyneux-hodgson, dr s,2,2746871
-21244,monaghan, dr aa,1,298534
80337,monaghan, professor m,1,77589
73103,monaghan, professor ml,1,77589
11041,mond, professor d,2,160336
84175,mondragon, dr rj,4,502369
112539,monekosso, dr dn,1,19103
11044,monhemius, professor aj,1,266804
11046,monk, professor a,2,820123
117269,monk, professor nam,4,1071549
11049,monkman, professor a,7,1740743
49447,monks, professor ps,2,365519
81209,monro, dr t,4,3254190
11057,montague, professor g,5,644930
-186160,montana, professor g,1,399959
-100599,montanaro, dr a,1,209027
11061,monteiro, professor t,5,562803
-17130,montgomery, mr j,3,521274
57135,moody, dr km,5,1700607
11076,moody, professor cj,13,4035026
83475,mooney, dr d,1,63392
106606,moore, dr aw,8,1958127
11080,moore, dr bd,2,576115
-159393,moore, dr c,2,988033
82494,moore, dr d,2,10534
11083,moore, dr df,4,1033827
123153,moore, dr f,1,314320
11092,moore, dr j,2,194274
91363,moore, miss k,10,17959956
11079,moore, professor a m,2,239275
73581,moore, professor aj,6,12461479
26354,moore, professor bcj,1,131155
34780,moore, professor cj,5,1102303
11089,moore, professor g,1,101469
61354,moore, professor j,1,59920
11096,moore, professor p,1,488891
11098,moore, professor p,5,6269887
80451,moore, professor p,1,138328
11099,moore, professor pr,9,1963910
46045,moore, professor s,8,2582808
21923,moore, professor t,9,14230468
96308,moorhouse, professor at,2,349165
100759,mootanah, dr r,2,64396
-88378,mora, dr b,1,115570
-187397,mora, dr ce,1,200709
76420,moran, dr c,2,979379
-128168,moran, dr daj,1,506543
134197,moran, mrs m,8,6804628
-370461,morana, mrs j,1,1914108
107295,morantz, mr p,2,6804706
36910,moratti, dr s,2,120933
99841,more, professor jj,1,34393
51356,moreau, professor l,9,7306959
11125,morfey, professor cl,2,142282
99067,morgan, dr g,4,1009537
85983,morgan, dr r,1,238151
-158488,morgan, dr rm,1,9593
101729,morgan, dr s,1,165608
92763,morgan, dr s,1,154655
-191578,morgan, ms j,1,176183
11147,morgan, professor b,2,1192323
11129,morgan, professor c,1,128182
11149,morgan, professor ed,1,18011
11136,morgan, professor h,10,7479383
11151,morgan, professor k,12,9210423
-2466,morgan, professor kl,3,90599
11152,morgan, professor m,3,430993
40346,morgan, professor mn,2,562893
53018,morgan, professor sp,10,16937042
54286,moriarty, professor pj,15,8695514
-184592,morina, dr a,1,1489888
116066,morioka, dr m,1,136993
11156,morland, professor l,1,121435
33041,morley, dr c,1,255189
120848,morley, dr na,2,197966
66480,morrell, dr p,1,466134
11167,morrey, professor d,7,1649857
124960,morrice, dr na,1,895807
11168,morris, dr a,1,8235
11191,morris, dr c,1,62496
106698,morris, dr ka,3,1560609
100974,morris, dr rhj,1,327202
95194,morris, dr w,1,6000000
91508,morris, mr r,4,496615
32097,morris, professor aj,13,6213986
11176,morris, professor ga,5,6172917
108973,morris, professor p,2,9210647
51852,morris, professor p,5,512396
48813,morris, professor pg,3,2772674
42822,morris, professor re,8,5082874
82634,morris, professor t,1,88560
61372,morrish, dr l,1,193559
89660,morrison, dr c,4,590225
69040,morrison, dr d,2,98074
-201339,morrison, dr ee,1,420891
-22283,morrison, dr fd,4,1131823
29627,morrison, dr j,2,434142
37788,morrison, professor i,3,498902
21890,morrison, professor j,13,9878661
11213,morrison, professor r,5,342949
11215,morrow, dr t,2,435420
37442,morrow, professor dj,3,3617955
11216,morrow, professor pj,2,553616
76444,morse, dr r,2,628286
27036,mort, dr n,2,4856028
102617,morters, professor p,3,507518
-140023,mortier, dr rm,1,535620
68094,mortimer, dr p,1,262225
23175,mortimer, professor rj,7,430855
-21384,morton, dr ad,1,176536
32119,morton, dr e,3,538965
-113640,morton, dr ta,1,516044
-116539,morton, miss r,13,11081844
109879,morton, mrs b,1,134446
69321,morton, professor d,3,2133159
-94404,morton, professor jjl,2,803186
118918,morvan, dr h,4,12988428
-117543,mosely, dr ja,1,420938
-113875,moser, professor r,1,215987
-79126,moses, dr je,4,782937
11242,moses, professor aj,11,3439389
83122,mosley, dr s,1,76012
24878,moss, professor i,1,2982
11259,moss, professor j,3,659099
96789,moss, professor p,1,428043
29455,moss, professor sj,1,194373
45357,mosselmans, professor jfw,2,685629
105502,mostofi, dr a,1,387299
11262,motherwell, professor wb,5,1006625
-192991,motik, professor b,1,359707
34772,motta, professor e,3,7855995
27794,mottershead, professor j,11,1565799
31014,mottram, professor ds,2,745056
11267,mottram, professor j,2,266424
117957,mottram, professor jc,1,201049
77332,mottram, professor nj,13,9902856
65782,moulton, miss t,1,500000
-21049,moulton, professor v,2,336929
123571,moultrie, dr j,2,7438986
29187,mount, professor a,2,38827
11276,mountain, dr l,1,149193
100846,mountain, professor ga,6,5615331
34752,mountford, professor p,2,527383
82968,mountjoy, dr g,4,516894
89773,mourato, professor s,1,286408
44316,moutinho, professor lam,1,1409543
51484,mouzykantskii, dr b,1,439696
42502,movaghar, dr b,2,199277
32178,movchan, professor a,10,1561574
57752,movchan, professor n,3,82809
40034,mowbray, professor d,11,6483577
-50438,mowlem, professor mc,1,1885055
118757,moxey, dr e,1,190757
11281,moy, professor s,2,80202
96237,mudera, professor v,2,81669
53263,mudge, dr sm,4,897021
107311,mueller, dr j,3,461632
20266,mueller, dr t,1,1948
55335,mueller, professor m,3,5760957
66783,mueller-harvey, professor i,2,161994
45569,muggeridge, professor a,2,193009
46032,muggleton, dr j,1,500188
11287,muggleton, professor s,3,82493
63075,muhammed, dr a,1,79088
11292,muir wood, professor d,6,16727269
11291,muir, dr k,1,124065
11293,muirhead, dr cm,5,8739157
46259,muldoon, dr m,3,3062933
11300,mulgrew, professor b,6,930871
33682,mulheran, dr pa,6,646058
60191,mulheron, dr m,1,227834
52118,mulholland, dr p,2,444027
72554,mulholland, professor a,5,2448846
52957,mulholland, professor aj,11,2363114
-79240,muller, dr ea,3,4642630
43636,muller, dr g,3,320403
44260,muller, dr h,2,471036
96535,muller, dr h,1,98147
11308,muller, professor j,1,68841
36819,muller, professor j-p,1,68841
42490,muller-dethlefs, professor k,2,636458
80275,mulligan, dr m,1,149812
57522,mullin, mr j,1,119531
11311,mullin, professor t,12,2347610
11315,mullineux, professor g,2,7671707
-44623,mullins, dr rd,4,2082895
38007,mullis, professor am,11,18594286
-70780,mulvaney-johnson, dr l,1,127438
78837,mulvenna, professor md,2,163164
11321,mulvey, professor r,6,1784023
84299,mummery, dr p,1,154327
58708,mummery, professor p,11,6027678
31968,muneer, professor t,3,1673455
52871,munjiza, professor a,2,590024
11336,munns, mr a,1,315397
-223906,munro, dr r,1,102285
108886,munro, professor at,2,303210
-2453,munro, professor aw,1,65201
11345,munro, professor m,4,340093
11343,munro, professor r,1,193559
-8637,munshi, dr t,1,87869
37566,munz, professor w,2,285891
127032,murawski, dr a,2,513553
-310432,murchie, dr p,1,11814897
45687,murdin, professor bn,11,8594717
125809,murphy, dr aj,2,921586
98490,murphy, dr dt,4,255141
118331,murphy, dr lm,1,110020
-100733,murphy, dr m,1,201041
-3532,murphy, dr mg,1,386627
76696,murphy, ms b,1,8139
48362,murphy, professor dm,5,3449490
-16379,murphy, professor e,1,3616134
11357,murphy, professor ja,17,13503582
-452493,murphy, professor r,3,239839
11361,murphy, professor s,1,175732
11366,murphy, professor w,1,73764
37011,murray, dr m,1,130000
-82158,murray, dr n,1,232507
11382,murray, mr k,1,62761
-148210,murray, professor a,1,2417759
72920,murray, professor a,4,804664
74843,murray, professor a,1,51943
11369,murray, professor af,10,5779957
66608,murray, professor aj,3,1311499
40832,murray, professor b,1,144592
11374,murray, professor dw,4,1033622
11377,murray, professor r,5,2265016
109355,murray-rust, professor p,1,676835
11389,murray-smith, professor dj,3,361909
68863,murray-smith, professor r,6,1188270
107959,murrie, dr m,3,3794224
44679,murtagh, professor f,1,169351
-176592,muryn, dr ca,1,142543
-228147,muskens, professor o,2,5154714
122416,mutale, dr j,2,7889160
134009,mutrie, professor n,1,2250282
11400,mycroft, professor a,5,1961752
102298,myers, professor a,4,802357
67515,myerson, professor j,2,1593099
53835,myler, professor p,1,162152
76611,mynors, professor d,4,502770
94803,nadendla, dr h,3,383865
64768,nadjai, professor a,2,5911353
-92780,nadvi, professor km,1,1533303
11411,nagarajan, professor m,2,778274
68064,nagarajan, professor m,1,478568
73984,nagarajan, professor r,1,100087
-191994,nagel, professor e,2,3510763
-450654,nagy, professor z,1,216088
27894,naim, professor m,5,5829118
120142,nair, dr sp,2,1812410
122723,nair, professor pb,2,736334
-183060,naire, dr s,1,31644
48906,naismith, professor jh,3,3361204
86737,najmudin, professor z,4,6061160
95497,nakariakov, professor v,1,62433
103795,nakhai, dr mr,2,773275
103684,namdeo, dr ak,2,5276095
82973,nandhakumar, dr is,4,3609431
11422,nandi, professor a,1,339828
30299,napier, professor rm,1,77234
11426,narayanan, professor a,1,475072
11428,narayanaswamy, dr r,1,1477046
-197063,narendran, dr s,1,121786
94673,narozhny, dr b,1,224378
11431,nash, mr d,2,433438
11429,nash, professor ca,5,8467063
-28280,nash, professor g,1,475679
38841,nason, professor g,4,606702
11435,nassehi, professor v,1,262270
88711,nasuto, professor sj,5,1330313
-178144,natarajan, dr s,1,101418
42302,nathanail, professor cp,2,408227
-185987,natrajan, dr ls,1,1154494
-106612,naumann, professor u,3,429939
11444,naylor, dr pa,4,378463
105102,naylor, professor t,2,230420
48363,nazarenko, professor s,1,115404
45758,nazarov, professor m,2,140440
86495,nazhat, dr sn,1,53808
-157324,nazir, dr a,1,258549
31972,ndekugri, professor i,1,62930
73209,ndzi, dr dl,1,52794
117153,neagu, professor cd,1,100072
11453,neailey, dr k,5,10244412
60750,neal, dr mj,4,257999
11463,neale, professor rh,1,31063
-89125,neasham, mr ja,1,143145
-122481,neave, ms cf,24,25684373
95177,nebel, dr jc,1,186590
91565,needham, ms m,1,530033
37155,needham, professor dj,2,448322
11473,needs, professor rj,5,8677052
125867,neely, dr rk,1,140812
119274,neely, mr s,1,102805
88715,neely, professor a,5,21880376
49750,neely, professor d,4,5981432
120830,neethling, dr sj,2,572823
76771,nehaniv, professor cl,3,86516
34789,nehmzow, professor u,1,193772
76240,neighbour, dr g,1,871
60002,neil, professor m,4,1231533
109946,neil, professor maa,5,9701538
124105,neild, professor sa,4,687670
11480,neilson, dr g,1,43386
22014,neilson, dr rd,2,534154
