Source	Target	Type	Weight	Val
64	182	Undirected	1.0	854808
65	190	Undirected	4.0	1070825
67	190	Undirected	1.0	559077
69	52	Undirected	1.0	6358107
69	70	Undirected	1.0	5703935
69	110	Undirected	1.0	5965328
69	146	Undirected	1.0	5965328
69	148	Undirected	2.0	12062042
69	214	Undirected	1.0	6358107
70	69	Undirected	1.0	5703935
70	148	Undirected	2.0	12062042
70	214	Undirected	1.0	6358107
71	10	Undirected	2.0	1781762
71	110	Undirected	1.0	5199944
71	140	Undirected	1.0	72355
71	150	Undirected	3.0	7588291
71	159	Undirected	3.0	8329643
71	160	Undirected	2.0	12463728
71	188	Undirected	5.0	2349687
71	203	Undirected	2.0	794030
71	220	Undirected	7.0	5371071
72	118	Undirected	2.0	11652122
72	160	Undirected	3.0	11749150
73	21	Undirected	2.0	7434839
73	22	Undirected	3.0	9074692
73	27	Undirected	2.0	2380872
73	130	Undirected	2.0	600324
73	131	Undirected	6.0	9351212
73	138	Undirected	4.0	10180963
73	140	Undirected	6.0	12392359
73	215	Undirected	4.0	20682492
76	107	Undirected	2.0	8324372
76	203	Undirected	1.0	7516737
77	197	Undirected	1.0	3444605
77	224	Undirected	1.0	3444605
78	57	Undirected	3.0	1047083
79	31	Undirected	4.0	3577926
79	36	Undirected	3.0	8633183
79	39	Undirected	4.0	7853974
79	129	Undirected	3.0	963376
79	131	Undirected	1.0	6331952
79	167	Undirected	2.0	634559
79	206	Undirected	3.0	972476
79	209	Undirected	3.0	1414969
81	21	Undirected	1.0	4920206
81	53	Undirected	4.0	7708911
81	54	Undirected	3.0	6139445
81	72	Undirected	1.0	4462097
81	78	Undirected	2.0	4951809
81	110	Undirected	1.0	5032504
81	118	Undirected	1.0	7190025
81	127	Undirected	5.0	9867563
81	131	Undirected	10.0	16094356
81	152	Undirected	2.0	9114198
81	159	Undirected	2.0	8721273
81	160	Undirected	2.0	8557314
81	162	Undirected	7.0	22340738
81	211	Undirected	2.0	4615583
82	35	Undirected	1.0	397354
82	45	Undirected	2.0	8547555
82	130	Undirected	3.0	6627011
82	208	Undirected	1.0	4607765
83	45	Undirected	1.0	7073862
83	200	Undirected	3.0	1040858
84	36	Undirected	1.0	7071238
84	82	Undirected	1.0	737970
85	3	Undirected	1.0	4918
85	28	Undirected	8.0	15103775
85	47	Undirected	1.0	283789
85	55	Undirected	2.0	6180301
85	76	Undirected	1.0	2690768
85	79	Undirected	3.0	4206164
85	127	Undirected	6.0	1792422
85	130	Undirected	4.0	1145717
85	208	Undirected	4.0	5181393
85	209	Undirected	3.0	23551389
85	219	Undirected	3.0	7613762
86	36	Undirected	1.0	697037
86	78	Undirected	4.0	1765038
86	85	Undirected	5.0	5843267
86	131	Undirected	3.0	2894081
86	202	Undirected	2.0	2150456
86	208	Undirected	2.0	393878
87	3	Undirected	1.0	1500938
87	27	Undirected	1.0	995080
87	57	Undirected	1.0	3768933
87	63	Undirected	1.0	995080
