Source	Target	Type	Weight
34742	-182372	Undirected	1.0
22096	-182372	Undirected	1.0
-182372	53130	Undirected	1.0
7747	38487	Undirected	1.0
7747	21508	Undirected	1.0
-188643	38487	Undirected	1.0
-188643	21508	Undirected	1.0
-188643	34742	Undirected	1.0
38487	2583	Undirected	1.0
38487	100918	Undirected	1.0
38487	31161	Undirected	1.0
2583	100918	Undirected	1.0
2583	31161	Undirected	1.0
21508	34742	Undirected	1.0
100918	34742	Undirected	2.0
-15736	50716	Undirected	1.0
71579	-204760	Undirected	1.0
71579	11618	Undirected	1.0
71579	21687	Undirected	1.0
-204760	11618	Undirected	1.0
-204760	21687	Undirected	1.0
-405506	5579	Undirected	1.0
11618	5579	Undirected	1.0
5579	21687	Undirected	1.0
3544	-110937	Undirected	1.0
3544	55032	Undirected	1.0
-417823	-161443	Undirected	1.0
-110937	-161443	Undirected	1.0
-161443	55032	Undirected	1.0
-218763	76149	Undirected	1.0
-218763	38641	Undirected	1.0
-218763	-493504	Undirected	1.0
39143	43470	Undirected	1.0
39143	78876	Undirected	1.0
76149	43470	Undirected	1.0
76149	78876	Undirected	1.0
43470	38641	Undirected	1.0
43470	-493504	Undirected	1.0
38641	-493504	Undirected	1.0
82846	73675	Undirected	1.0
82846	-238040	Undirected	1.0
82846	-110960	Undirected	1.0
73675	-238040	Undirected	1.0
73675	-110960	Undirected	1.0
-354336	-159965	Undirected	1.0
-238040	-159965	Undirected	1.0
-159965	-110960	Undirected	1.0
23896	11671	Undirected	1.0
11671	-154669	Undirected	1.0
7851	46202	Undirected	1.0
-182073	46202	Undirected	1.0
46202	-1955	Undirected	1.0
35	-415369	Undirected	1.0
35	-354336	Undirected	1.0
-415369	-354336	Undirected	1.0
37755	29315	Undirected	1.0
37755	60732	Undirected	1.0
37755	105371	Undirected	1.0
37755	-304143	Undirected	1.0
37755	-234889	Undirected	1.0
37755	-181243	Undirected	1.0
37755	-169061	Undirected	1.0
29315	91872	Undirected	1.0
29315	2583	Undirected	1.0
29315	7600	Undirected	1.0
29315	17736	Undirected	1.0
29315	27121	Undirected	1.0
29315	-169388	Undirected	1.0
29315	55085	Undirected	1.0
91872	2583	Undirected	1.0
91872	7600	Undirected	1.0
91872	17736	Undirected	1.0
91872	27121	Undirected	1.0
91872	-169388	Undirected	1.0
91872	55085	Undirected	1.0
60732	105371	Undirected	1.0
60732	-304143	Undirected	1.0
60732	-234889	Undirected	1.0
60732	-181243	Undirected	1.0
60732	-169061	Undirected	1.0
2583	105371	Undirected	1.0
2583	-304143	Undirected	1.0
2583	-234889	Undirected	1.0
2583	-181243	Undirected	1.0
2583	-169061	Undirected	1.0
105371	7600	Undirected	1.0
105371	17736	Undirected	1.0
105371	27121	Undirected	1.0
105371	-169388	Undirected	1.0
105371	55085	Undirected	1.0
7600	17736	Undirected	1.0
7600	27121	Undirected	1.0
7600	-169388	Undirected	1.0
7600	55085	Undirected	1.0
-304143	-234889	Undirected	1.0
-304143	-181243	Undirected	1.0
-304143	-169061	Undirected	1.0
17736	-234889	Undirected	1.0
17736	-181243	Undirected	1.0
17736	-169061	Undirected	1.0
-234889	27121	Undirected	1.0
-234889	-169388	Undirected	1.0
-234889	55085	Undirected	1.0
27121	-169388	Undirected	1.0
27121	55085	Undirected	1.0
-181243	-169061	Undirected	1.0
-169388	-169061	Undirected	1.0
-169061	55085	Undirected	1.0
82855	-303874	Undirected	1.0
42246	-354336	Undirected	1.0
42246	39235	Undirected	1.0
-354336	-191091	Undirected	1.0
-354336	84875	Undirected	1.0
-191091	84875	Undirected	1.0
71594	115928	Undirected	1.0
14726	1373	Undirected	1.0
14726	56751	Undirected	1.0
14726	2493	Undirected	1.0
14726	108100	Undirected	1.0
14726	-253965	Undirected	1.0
14726	-12953	Undirected	1.0
5127	1373	Undirected	1.0
5127	56751	Undirected	1.0
5127	2493	Undirected	1.0
5127	108100	Undirected	1.0
5127	-253965	Undirected	1.0
5127	-12953	Undirected	1.0
1373	101454	Undirected	1.0
1373	2221	Undirected	1.0
1373	125287	Undirected	1.0
1373	17694	Undirected	1.0
1373	-124727	Undirected	1.0
1373	66256	Undirected	1.0
101454	2221	Undirected	1.0
101454	125287	Undirected	1.0
101454	17694	Undirected	1.0
101454	-124727	Undirected	1.0
101454	66256	Undirected	1.0
56751	2493	Undirected	1.0
56751	108100	Undirected	1.0
56751	-253965	Undirected	1.0
56751	-12953	Undirected	1.0
2221	2493	Undirected	1.0
2221	108100	Undirected	1.0
2221	-253965	Undirected	1.0
2221	-12953	Undirected	1.0
2493	125287	Undirected	1.0
2493	17694	Undirected	1.0
